,Trial,Size,Comparisons,Swaps,Insert duration
966,9.0,6700.0,6699.0,0.0,0.0588681697845459
967,9.0,6800.0,6799.0,0.0,0.05659604072570801
968,9.0,6900.0,6899.0,0.0,0.06203508377075195
969,9.0,7000.0,6999.0,0.0,0.0586550235748291
970,9.0,7100.0,7099.0,0.0,0.05902600288391113
971,9.0,7200.0,7199.0,0.0,0.05513715744018555
972,9.0,7300.0,7299.0,0.0,0.05895495414733887
973,9.0,7400.0,7399.0,0.0,0.05780291557312012
974,9.0,7500.0,7499.0,0.0,0.057085275650024414
975,9.0,7600.0,7599.0,0.0,0.059983253479003906
976,9.0,7700.0,7699.0,0.0,0.06662988662719727
977,9.0,7800.0,7799.0,0.0,0.0618438720703125
978,9.0,7900.0,7899.0,0.0,0.06860899925231934
979,9.0,8000.0,7999.0,0.0,0.07273030281066895
980,9.0,8100.0,8099.0,0.0,0.06892514228820801
981,9.0,8200.0,8199.0,0.0,0.07088112831115723
982,9.0,8300.0,8299.0,0.0,0.06410908699035645
983,9.0,8400.0,8399.0,0.0,0.06636905670166016
984,9.0,8500.0,8499.0,0.0,0.07033705711364746
985,9.0,8600.0,8599.0,0.0,0.06351089477539062
986,9.0,8700.0,8699.0,0.0,0.07575702667236328
987,9.0,8800.0,8799.0,0.0,0.07258224487304688
988,9.0,8900.0,8899.0,0.0,0.06781482696533203
989,9.0,9000.0,8999.0,0.0,0.06463098526000977
990,9.0,9100.0,9099.0,0.0,0.07274079322814941
991,9.0,9200.0,9199.0,0.0,0.07842206954956055
992,9.0,9300.0,9299.0,0.0,0.08541584014892578
993,9.0,9400.0,9399.0,0.0,0.07581710815429688
994,9.0,9500.0,9499.0,0.0,0.08276605606079102
995,9.0,9600.0,9599.0,0.0,0.0752110481262207
996,9.0,9700.0,9699.0,0.0,0.09238195419311523
997,9.0,9800.0,9799.0,0.0,0.07614898681640625
998,9.0,9900.0,9899.0,0.0,0.08028888702392578
999,9.0,10000.0,9999.0,0.0,0.0725240707397461
